time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,version,education_investment_area_flag,priority_area_flag,establishment_type_group,school_count,pupil_count,attainment8_sum,attainment8_average,engmath_entering_total,engmath_entering_percent,engmath_95_total,engmath_95_percent,engmath_94_total,engmath_94_percent,ebacc_entering_total,ebacc_entering_percent,ebacc_95_total,ebacc_95_percent,ebacc_94_total,ebacc_94_percent,ebacc_aps_sum,ebacc_aps_average,progress8_pupil_count,progress8_sum,progress8_average,progress8_lower_95_ci,progress8_upper_95_ci,progress8eng_sum,progress8eng_average,progress8eng_lower_95_ci,progress8eng_upper_95_ci,progress8mat_sum,progress8mat_average,progress8mat_lower_95_ci,progress8mat_upper_95_ci,progress8ebacc_sum,progress8ebacc_average,progress8ebacc_lower_95_ci,progress8ebacc_upper_95_ci,progress8open_sum,progress8open_average,progress8open_lower_95_ci,progress8open_upper_95_ci,gcse_entering_total,gcse_entering_percent,gcse_91_total,gcse_91_percent,ebacceng_entering_total,ebacceng_entering_percent,ebaccmat_entering_total,ebaccmat_entering_percent,ebaccsci_entering_total,ebaccsci_entering_percent,ebacchum_entering_total,ebacchum_entering_percent,ebacclan_entering_total,ebacclan_entering_percent,ebacceng_95_total,ebacceng_95_percent,ebaccmat_95_total,ebaccmat_95_percent,ebaccsci_95_total,ebaccsci_95_percent,ebacchum_95_total,ebacchum_95_percent,ebacclan_95_total,ebacclan_95_percent,ebacceng_94_total,ebacceng_94_percent,ebaccmat_94_total,ebaccmat_94_percent,ebaccsci_94_total,ebaccsci_94_percent,ebacchum_94_total,ebacchum_94_percent,ebacclan_94_total,ebacclan_94_percent,ebacceng_aps_sum,ebacceng_aps_average,ebaccmat_aps_sum,ebaccmat_aps_average,ebaccsci_aps_sum,ebaccsci_aps_average,ebacchum_aps_sum,ebacchum_aps_average,ebacclan_aps_sum,ebacclan_aps_average,attainment8eng_sum,attainment8eng_average,attainment8mat_sum,attainment8mat_average,attainment8ebacc_sum,attainment8ebacc_average,attainment8open_sum,attainment8open_average,attainment8open_gcse_sum,attainment8open_gcse_average,attainment8open_nongcse_sum,attainment8open_nongcse_average,attainment8ebacc_slotfill_total,attainment8ebacc_slotfill_average,attainment8open_slotfill_total,attainment8open_slotfill_average,ebacc_entering_0pillar_total,ebacc_entering_0pillar_percent,ebacc_entering_1pillar_total,ebacc_entering_1pillar_percent,ebacc_entering_2pillar_total,ebacc_entering_2pillar_percent,ebacc_entering_3pillar_total,ebacc_entering_3pillar_percent,ebacc_entering_4pillar_total,ebacc_entering_4pillar_percent,ebaccsci_combpath_entering_total,ebaccsci_combpath_entering_percent,ebaccsci_indpath_entering_total,ebaccsci_indpath_entering_percent,sci_triple_entering_total,sci_triple_entering_percent,geoghist_entering_total,geoghist_entering_percent,lan_multiple_entering_total,lan_multiple_entering_percent,art_subject_entering_total,art_subject_entering_percent,music_qual_entering_total,music_qual_entering_percent,art_qual_entering_total,art_qual_entering_percent,ebacceng_91_total,ebacceng_91_percent,ebaccmat_91_total,ebaccmat_91_percent,ebaccsci_91_total,ebaccsci_91_percent,ebacchum_91_total,ebacchum_91_percent,ebacclan_91_total,ebacclan_91_percent,ebacc_91_total,ebacc_91_percent,gcse_five_engmath_total,gcse_five_engmath_percent,progress8_pupil_percent,progress8_adjusted_total,progress8_adjusted_percent,progress8original_sum,progress8original_average,progress8original_lower_95_ci,progress8original_upper_95_ci,valueaddedsci_pupil_count,valueaddedsci_pupil_percent,valueaddedsci_sum,valueaddedsci_average,valueaddedsci_lower_95_ci,valueaddedsci_upper_95_ci,valueaddedhum_pupil_count,valueaddedhum_pupil_percent,valueaddedhum_sum,valueaddedhum_average,valueaddedhum_lower_95_ci,valueaddedhum_upper_95_ci,valueaddedlan_pupil_count,valueaddedlan_pupil_percent,valueaddedlan_sum,valueaddedlan_average,valueaddedlan_lower_95_ci,valueaddedlan_upper_95_ci,qual_entries_sum,qual_entries_average,gcse_entries_sum,gcse_entries_average,qual_entries_without_discounting_sum,qual_entries_without_discounting_average
201920,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Revised,0,0,Alternative provision,2,37,567.5,15.3,27,73,4,10.8,8,21.6,0,0,0,0,0,0,36.51,0.99,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,29,78.4,29,78.4,3,8.1,27,73,7,18.9,9,24.3,0,0,2,5.4,7,18.9,4,57.1,3,33.3,z,z,2,5.4,13,35.1,6,85.7,5,55.6,z,z,14,0.38,93,2.51,38,1.03,36,0.97,z,z,98,2.6,186,5,171,4.6,112.5,3,106,2.9,6.5,0.2,44,1.2,34,0.9,9,24.3,18,48.6,3,8.1,6,16.2,1,2.7,1,2.7,6,16.2,6,16.2,0,0,0,0,19,51.4,0,0,19,51.4,3,8.1,27,73,7,100,9,100,z,z,0,0,4,10.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,132,3.6,129,3.5,z,z
201920,Academic year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Revised,1,0,Alternative provision,8,58,907.25,15.6,41,70.7,3,5.2,18,31,0,0,0,0,0,0,46.52,0.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,49,84.5,49,84.5,28,48.3,45,77.6,1,1.7,2,3.4,0,0,9,15.5,6,10.3,1,100,0,0,z,z,24,41.4,19,32.8,1,100,0,0,z,z,117,2.02,145,2.5,6,0.1,5,0.09,z,z,278,4.8,290,5,125,2.2,214.25,3.7,190,3.3,24.25,0.4,38,0.7,59,1,13,22.4,17,29.3,25,43.1,3,5.2,0,0,1,1.7,0,0,0,0,0,0,0,0,15,25.9,0,0,19,32.8,28,48.3,45,77.6,1,100,2,100,z,z,0,0,5,8.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,187,3.2,183,3.2,z,z
201920,Academic year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Revised,0,0,Alternative provision,1,26,45,1.7,1,3.8,0,0,0,0,0,0,0,0,0,0,2.83,0.11,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5,19.2,4,15.4,0,0,2,7.7,0,0,3,11.5,0,0,0,0,0,0,z,z,2,66.7,z,z,0,0,1,3.8,z,z,2,66.7,z,z,0,0,4,0.15,z,z,13,0.5,z,z,0,0,8,0.3,16,0.6,21,0.8,21,0.8,0,0,4,0.2,3,0.1,22,84.6,3,11.5,1,3.8,0,0,0,0,z,z,z,z,0,0,0,0,0,0,1,3.8,0,0,1,3.8,0,0,1,3.8,z,z,3,100,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,10,0.4,10,0.4,z,z
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Revised,1,0,Alternative provision,2,33,498,15.1,20,60.6,5,15.2,10,30.3,0,0,0,0,0,0,35,1.06,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,24,72.7,24,72.7,12,36.4,22,66.7,8,24.2,2,6.1,1,3,9,27.3,6,18.2,1,12.5,1,50,1,100,11,33.3,13,39.4,2,25,1,50,1,100,67,2.03,87,2.64,23,0.7,5,0.15,5,0.15,154,4.7,174,5.3,63,1.9,107,3.2,107,3.2,0,0,20,0.6,23,0.7,10,30.3,3,9.1,18,54.5,2,6.1,0,0,7,21.2,1,3,1,3,0,0,0,0,5,15.2,0,0,5,15.2,12,36.4,22,66.7,8,100,1,50,1,100,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,80,2.4,80,2.4,z,z
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Revised,1,0,Alternative provision,2,27,220,8.1,21,77.8,1,3.7,7,25.9,0,0,0,0,0,0,10.84,0.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,22,81.5,22,81.5,1,3.7,22,81.5,0,0,0,0,0,0,0,0,2,7.4,z,z,z,z,z,z,0,0,8,29.6,z,z,z,z,z,z,2,0.07,63,2.33,z,z,z,z,z,z,63,2.3,126,4.7,29,1.1,2,0.1,2,0.1,0,0,13,0.5,1,0,5,18.5,21,77.8,1,3.7,0,0,0,0,z,z,z,z,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7,22,81.5,z,z,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,58,2.1,58,2.1,z,z
201920,Academic year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Revised,0,0,Alternative provision,1,78,585.5,7.5,54,69.2,1,1.3,9,11.5,0,0,0,0,0,0,35.16,0.45,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,55,70.5,55,70.5,15,19.2,55,70.5,5,6.4,0,0,0,0,2,2.6,4,5.1,0,0,z,z,z,z,5,6.4,16,20.5,1,20,z,z,z,z,48,0.62,140,1.79,11.5,0.15,z,z,z,z,203,2.6,280,3.6,23,0.3,79.5,1,30,0.4,49.5,0.6,10,0.1,23,0.3,23,29.5,37,47.4,16,20.5,2,2.6,0,0,5,6.4,0,0,0,0,0,0,0,0,1,1.3,0,0,1,1.3,15,19.2,53,67.9,5,100,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,140,1.8,130,1.7,z,z
201920,Academic year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Revised,0,0,Alternative provision,3,100,856.25,8.6,47,47,7,7,14,14,0,0,0,0,0,0,48.79,0.49,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,57,57,57,57,15,15,50,50,3,3,14,14,1,1,3,3,13,13,1,33.3,4,28.6,0,0,6,6,20,20,1,33.3,7,50,0,0,50,0.5,160,1.6,15.5,0.16,49,0.49,3,0.03,216,2.2,320,3.2,196,2,124.25,1.2,117,1.2,7.25,0.1,53,0.5,37,0.4,50,50,34,34,2,2,11,11,3,3,3,3,0,0,0,0,0,0,0,0,17,17,1,1,18,18,15,15,49,49,3,100,14,100,1,100,0,0,6,6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,190,1.9,187,1.9,z,z
201920,Academic year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Revised,1,0,Alternative provision,5,63,878.5,13.9,48,76.2,3,4.8,6,9.5,0,0,0,0,0,0,49.71,0.79,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,54,85.7,54,85.7,13,20.6,50,79.4,14,22.2,8,12.7,0,0,5,7.9,6,9.5,0,0,2,25,z,z,9,14.3,12,19,4,28.6,6,75,z,z,55,0.87,126,2,43.5,0.69,30,0.48,z,z,193,3.1,252,4,210.5,3.3,223,3.5,213.5,3.4,9.5,0.2,79,1.3,62,1,12,19,29,46,13,20.6,6,9.5,3,4.8,14,22.2,0,0,0,0,1,1.6,0,0,19,30.2,0,0,19,30.2,13,20.6,49,77.8,14,100,8,100,z,z,0,0,5,7.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,233,3.7,231,3.7,z,z
201920,Academic year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Revised,0,0,Alternative provision,2,76,636,8.4,41,53.9,1,1.3,5,6.6,0,0,0,0,0,0,59.02,0.78,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,42,55.3,42,55.3,5,6.6,41,53.9,33,43.4,2,2.6,0,0,0,0,4,5.3,8,24.2,0,0,z,z,2,2.6,12,15.8,16,48.5,1,50,z,z,17,0.22,106,1.39,112,1.47,7,0.09,z,z,119,1.6,212,2.8,231,3,74,1,57,0.8,17,0.2,62,0.8,18,0.2,35,46.1,8,10.5,28,36.8,3,3.9,2,2.6,32,42.1,1,1.3,1,1.3,0,0,0,0,8,10.5,0,0,8,10.5,5,6.6,39,51.3,30,90.9,2,100,z,z,0,0,1,1.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,137,1.8,134,1.8,z,z
201920,Academic year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Revised,1,0,Alternative provision,4,95,592,6.2,59,62.1,1,1.1,8,8.4,0,0,0,0,0,0,30.18,0.32,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,62,65.3,61,64.2,8,8.4,60,63.2,0,0,5,5.3,0,0,1,1.1,4,4.2,z,z,1,20,z,z,3,3.2,14,14.7,z,z,1,20,z,z,26,0.27,144,1.52,z,z,11,0.12,z,z,174,1.8,288,3,65,0.7,65,0.7,65,0.7,0,0,22,0.2,22,0.2,35,36.8,47,49.5,13,13.7,0,0,0,0,z,z,z,z,0,0,0,0,0,0,2,2.1,0,0,2,2.1,8,8.4,56,58.9,z,z,5,100,z,z,0,0,2,2.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,167,1.8,167,1.8,z,z
201920,Academic year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Revised,1,0,Alternative provision,2,70,486.5,7,28,40,3,4.3,10,14.3,0,0,0,0,0,0,24.32,0.35,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,38,54.3,38,54.3,2,2.9,34,48.6,2,2.9,1,1.4,0,0,1,1.4,7,10,1,50,0,0,z,z,2,2.9,15,21.4,1,50,1,100,z,z,9,0.13,116,1.66,8.5,0.12,4,0.06,z,z,109,1.6,232,3.3,72,1,73.5,1.1,57,0.8,16.5,0.2,22,0.3,18,0.3,36,51.4,32,45.7,0,0,1,1.4,1,1.4,2,2.9,0,0,0,0,0,0,0,0,11,15.7,0,0,13,18.6,2,2.9,34,48.6,2,100,1,100,z,z,0,0,2,2.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,102,1.5,98,1.4,z,z
201920,Academic year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Revised,1,0,Alternative provision,2,112,1767.5,15.8,89,79.5,7,6.3,22,19.6,0,0,0,0,0,0,82.31,0.73,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,91,81.3,91,81.3,49,43.8,89,79.5,7,6.3,3,2.7,1,0.9,13,11.6,11,9.8,4,57.1,1,33.3,1,100,20,17.9,30,26.8,5,71.4,1,33.3,1,100,162,1.45,252,2.25,31,0.28,11,0.1,7,0.06,420,3.8,504,4.5,269,2.4,574.5,5.1,373,3.3,201.5,1.8,95,0.8,178,1.6,23,20.5,39,34.8,43,38.4,4,3.6,3,2.7,7,6.3,0,0,0,0,0,0,0,0,62,55.4,0,0,63,56.3,49,43.8,89,79.5,7,100,3,100,1,100,0,0,12,10.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,494,4.4,440,3.9,z,z
201920,Academic year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Revised,1,1,Alternative provision,2,54,215,4,21,38.9,0,0,4,7.4,0,0,0,0,0,0,13.01,0.24,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,27,50,26,48.1,1,1.9,26,48.1,0,0,0,0,0,0,0,0,1,1.9,z,z,z,z,z,z,1,1.9,9,16.7,z,z,z,z,z,z,4,0.07,74,1.37,z,z,z,z,z,z,65,1.2,148,2.7,0,0,2,0,2,0,0,0,0,0,1,0,28,51.9,25,46.3,1,1.9,0,0,0,0,z,z,z,z,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9,25,46.3,z,z,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,50,0.9,49,0.9,z,z
201920,Academic year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Revised,1,1,Alternative provision,2,61,318,5.2,5,8.2,3,4.9,4,6.6,0,0,0,0,0,0,22.34,0.37,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,32,52.5,30,49.2,3,4.9,30,49.2,2,3.3,2,3.3,0,0,3,4.9,5,8.2,1,50,1,50,z,z,3,4.9,11,18,2,100,1,50,z,z,20,0.33,86,1.41,9,0.15,10,0.16,z,z,47,0.8,172,2.8,29,0.5,70,1.1,70,1.1,0,0,6,0.1,14,0.2,31,50.8,27,44.3,1,1.6,0,0,2,3.3,1,1.6,1,1.6,1,1.6,0,0,0,0,8,13.1,0,0,8,13.1,3,4.9,28,45.9,2,100,2,100,z,z,0,0,2,3.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,54,0.9,54,0.9,z,z
201920,Academic year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Revised,1,1,Alternative provision,3,55,456,8.3,43,78.2,0,0,11,20,0,0,0,0,0,0,25.82,0.47,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,44,80,44,80,8,14.5,44,80,1,1.8,0,0,1,1.8,0,0,2,3.6,0,0,z,z,1,100,5,9.1,13,23.6,0,0,z,z,1,100,26,0.47,121,2.2,1.5,0.03,z,z,5,0.09,140,2.5,242,4.4,8,0.1,66,1.2,66,1.2,0,0,3,0.1,22,0.4,11,20,36,65.5,6,10.9,2,3.6,0,0,1,1.8,0,0,0,0,0,0,0,0,9,16.4,0,0,9,16.4,8,14.5,43,78.2,1,100,z,z,1,100,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,118,2.1,118,2.1,z,z
201920,Academic year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Revised,0,0,Alternative provision,3,52,344.5,6.6,25,48.1,0,0,1,1.9,1,1.9,0,0,0,0,18.85,0.36,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,33,63.5,27,51.9,8,15.4,27,51.9,4,7.7,3,5.8,3,5.8,2,3.8,0,0,0,0,0,0,0,0,3,5.8,3,5.8,1,25,1,33.3,0,0,28,0.54,54,1.04,11,0.21,7,0.13,2,0.04,97,1.9,108,2.1,68,1.3,71.5,1.4,52,1,19.5,0.4,26,0.5,18,0.3,25,48.1,19,36.5,3,5.8,1,1.9,3,5.8,3,5.8,1,1.9,1,1.9,0,0,0,0,7,13.5,2,3.8,7,13.5,8,15.4,24,46.2,4,100,3,100,1,33.3,1,1.9,1,1.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,109,2.1,103,2,z,z
201920,Academic year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Revised,1,1,Alternative provision,2,61,154,2.5,8,13.1,1,1.6,1,1.6,0,0,0,0,0,0,9,0.15,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,17,27.9,15,24.6,4,6.6,10,16.4,4,6.6,3,4.9,0,0,0,0,1,1.6,0,0,0,0,z,z,1,1.6,2,3.3,0,0,0,0,z,z,8,0.13,30,0.49,5.5,0.09,5,0.08,z,z,39,0.6,60,1,16,0.3,39,0.6,37,0.6,2,0,6,0.1,12,0.2,51,83.6,5,8.2,1,1.6,2,3.3,2,3.3,4,6.6,0,0,0,0,0,0,0,0,7,11.5,0,0,7,11.5,3,4.9,9,14.8,2,50,2,66.7,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,43,0.7,42,0.7,z,z
201920,Academic year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Revised,0,0,Alternative provision,2,18,342,19,14,77.8,3,16.7,7,38.9,0,0,0,0,0,0,28.33,1.57,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,15,83.3,15,83.3,3,16.7,14,77.8,9,50,1,5.6,1,5.6,1,5.6,4,22.2,2,22.2,0,0,1,100,2,11.1,10,55.6,6,66.7,1,100,1,100,16,0.89,58,3.22,41.5,2.31,4,0.22,9,0.5,76,4.2,116,6.4,109,6.1,41,2.3,41,2.3,0,0,24,1.3,10,0.6,4,22.2,3,16.7,8,44.4,3,16.7,0,0,8,44.4,1,5.6,1,5.6,0,0,0,0,1,5.6,0,0,1,5.6,3,16.7,14,77.8,9,100,1,100,1,100,0,0,1,5.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,55,3.1,55,3.1,z,z
201920,Academic year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Revised,0,0,Alternative provision,2,76,394,5.2,21,27.6,0,0,5,6.6,0,0,0,0,0,0,22.49,0.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,39,51.3,38,50,8,10.5,37,48.7,1,1.3,1,1.3,1,1.3,3,3.9,0,0,0,0,0,0,0,0,5,6.6,8,10.5,1,100,1,100,0,0,32,0.42,90,1.18,4.5,0.06,4,0.05,0,0,96,1.3,180,2.4,25,0.3,93,1.2,93,1.2,0,0,6,0.1,24,0.3,39,51.3,28,36.8,8,10.5,0,0,1,1.3,1,1.3,0,0,0,0,0,0,0,0,7,9.2,0,0,7,9.2,8,10.5,37,48.7,1,100,1,100,0,0,0,0,5,6.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,92,1.2,92,1.2,z,z
201920,Academic year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Revised,1,1,Alternative provision,2,41,255,6.2,11,26.8,1,2.4,2,4.9,0,0,0,0,0,0,16.49,0.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,27,65.9,25,61,1,2.4,27,65.9,6,14.6,1,2.4,0,0,0,0,2,4.9,0,0,0,0,z,z,1,2.4,4,9.8,2,33.3,0,0,z,z,4,0.1,59,1.44,18,0.44,0,0,z,z,38,0.9,118,2.9,36,0.9,63,1.5,63,1.5,0,0,10,0.2,22,0.5,14,34.1,20,48.8,6,14.6,1,2.4,0,0,6,14.6,0,0,0,0,1,2.4,0,0,14,34.1,0,0,14,34.1,1,2.4,25,61,5,83.3,0,0,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,69,1.7,69,1.7,z,z
201920,Academic year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Revised,1,1,Alternative provision,4,90,534.5,5.9,32,35.6,2,2.2,6,6.7,0,0,0,0,0,0,31.51,0.35,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,39,43.3,38,42.2,6,6.7,34,37.8,14,15.6,1,1.1,1,1.1,2,2.2,2,2.2,0,0,1,100,1,100,4,4.4,8,8.9,1,7.1,1,100,1,100,23,0.26,85,0.94,34,0.38,5,0.06,8,0.09,131,1.5,170,1.9,151,1.7,82.5,0.9,60,0.7,22.5,0.3,49,0.5,21,0.2,54,60,20,22.2,12,13.3,4,4.4,0,0,14,15.6,0,0,0,0,0,0,0,0,5,5.6,0,0,7,7.8,6,6.7,33,36.7,14,100,1,100,1,100,0,0,2,2.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,127,1.4,121,1.3,z,z
201920,Academic year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Revised,1,0,Alternative provision,2,29,94.75,3.3,7,24.1,0,0,1,3.4,0,0,0,0,0,0,3.51,0.12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9,31,8,27.6,0,0,7,24.1,0,0,0,0,0,0,0,0,0,0,z,z,z,z,z,z,0,0,2,6.9,z,z,z,z,z,z,0,0,21,0.72,z,z,z,z,z,z,20,0.7,42,1.4,12,0.4,20.75,0.7,16,0.6,4.75,0.2,5,0.2,6,0.2,22,75.9,7,24.1,0,0,0,0,0,0,z,z,z,z,0,0,0,0,0,0,3,10.3,0,0,3,10.3,0,0,7,24.1,z,z,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,26,0.9,25,0.9,z,z
201920,Academic year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Revised,1,0,Alternative provision,2,47,390.5,8.3,45,95.7,1,2.1,4,8.5,0,0,0,0,0,0,22.98,0.49,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,45,95.7,45,95.7,2,4.3,45,95.7,4,8.5,0,0,0,0,0,0,3,6.4,1,25,z,z,z,z,0,0,7,14.9,2,50,z,z,z,z,4,0.09,112,2.38,11,0.23,z,z,z,z,125,2.7,224,4.8,24,0.5,17.5,0.4,3,0.1,14.5,0.3,7,0.1,11,0.2,2,4.3,41,87.2,2,4.3,2,4.3,0,0,4,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.3,44,93.6,3,75,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,107,2.3,98,2.1,z,z
201920,Academic year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Revised,1,0,Alternative provision,1,77,488,6.3,24,31.2,2,2.6,8,10.4,0,0,0,0,0,0,29.18,0.38,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,32,41.6,31,40.3,8,10.4,29,37.7,4,5.2,2,2.6,0,0,3,3.9,4,5.2,2,50,1,50,z,z,5,6.5,13,16.9,2,50,1,50,z,z,32,0.42,97,1.26,18.5,0.24,9,0.12,z,z,129,1.7,194,2.5,69,0.9,96,1.2,78,1,18,0.2,14,0.2,21,0.3,48,62.3,21,27.3,4,5.2,2,2.6,2,2.6,3,3.9,1,1.3,1,1.3,0,0,0,0,5,6.5,1,1.3,5,6.5,8,10.4,29,37.7,4,100,2,100,z,z,0,0,3,3.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,89,1.2,86,1.1,z,z
201920,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Revised,0,0,Alternative provision,1,27,213,7.9,20,74.1,0,0,0,0,0,0,0,0,0,0,10.51,0.39,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,22,81.5,22,81.5,12,44.4,22,81.5,0,0,0,0,0,0,0,0,0,0,z,z,z,z,z,z,1,3.7,0,0,z,z,z,z,z,z,27,1,36,1.33,z,z,z,z,z,z,69,2.6,72,2.7,4,0.1,68,2.5,68,2.5,0,0,3,0.1,37,1.4,5,18.5,10,37,12,44.4,0,0,0,0,z,z,z,z,0,0,0,0,0,0,3,11.1,0,0,3,11.1,12,44.4,20,74.1,z,z,z,z,z,z,0,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,86,3.2,86,3.2,z,z
