"time_period","time_identifier","geographic_level","country_code","country_name","trust_id","trust_name","trust_uid","trust_companies_house_number","trust_ukprn","trust_leadregion","version","establishment_type_group","breakdown_topic","disadvantage_status","pupil_count","attainment8_average_weighted","progress8_pupil_percent","progress8_average_weighted","progress8_lower_95_ci","progress8_upper_95_ci","engmath_95_percent_weighted","ebacc_aps_average_weighted","ebacc_95_percent_weighted","ebacc_94_percent_weighted","ebacc_entering_percent_weighted"
"202425","Academic year","MAT","E92000001","England","TR01133","The Education Alliance",3511,7542211,10058551,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",816,"49.4","z","z","z","z","48.4","4.48","24.8","34.4","54.4"
"202425","Academic year","MAT","E92000001","England","TR01146","Eastern Learning Alliance",16402,7899393,10059505,"East of England","Revised","Multi-academy trust","Total","Total",748,"54.7","z","z","z","z","57.9","5.12","36.8","44.1","51.3"
"202425","Academic year","MAT","E92000001","England","TR01146","Eastern Learning Alliance",16402,7899393,10059505,"East of England","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",142,"39.4","z","z","z","z","28.9","3.52","15.5","19","26.8"
"202425","Academic year","MAT","E92000001","England","TR01146","Eastern Learning Alliance",16402,7899393,10059505,"East of England","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",606,"58.3","z","z","z","z","64.7","5.5","41.7","50","57.1"
"202425","Academic year","MAT","E92000001","England","TR01148","Wade Deacon Trust",3528,8278808,10060154,"North West","Revised","Multi-academy trust","Total","Total",784,"45.5","z","z","z","z","45","4.01","18.6","29.1","43.4"
"202425","Academic year","MAT","E92000001","England","TR01148","Wade Deacon Trust",3528,8278808,10060154,"North West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",328,"35.3","z","z","z","z","25.6","2.99","6.1","13.7","27.4"
"202425","Academic year","MAT","E92000001","England","TR01148","Wade Deacon Trust",3528,8278808,10060154,"North West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",456,"52.9","z","z","z","z","59","4.75","27.6","40.1","54.8"
"202425","Academic year","MAT","E92000001","England","TR01149","Inspiration Trust",3531,8179349,10060032,"East of England","Revised","Multi-academy trust","Total","Total",1416,"47.5","z","z","z","z","52.8","4.4","26","33.2","54"
"202425","Academic year","MAT","E92000001","England","TR01149","Inspiration Trust",3531,8179349,10060032,"East of England","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",428,"37.1","z","z","z","z","33.1","3.36","12.6","16.8","38.1"
"202425","Academic year","MAT","E92000001","England","TR01149","Inspiration Trust",3531,8179349,10060032,"East of England","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",988,"51.9","z","z","z","z","61.4","4.85","31.9","40.4","60.9"
"202425","Academic year","MAT","E92000001","England","TR01159","Westcountry Schools Trust",3547,7398467,10057945,"South West","Revised","Multi-academy trust","Total","Total",1478,"49.4","z","z","z","z","54.3","4.39","18.8","25.5","34"
"202425","Academic year","MAT","E92000001","England","TR01159","Westcountry Schools Trust",3547,7398467,10057945,"South West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",263,"39.2","z","z","z","z","37","3.43","9.4","18.1","26.3"
"202425","Academic year","MAT","E92000001","England","TR01159","Westcountry Schools Trust",3547,7398467,10057945,"South West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",1215,"51.6","z","z","z","z","58","4.59","20.8","27.1","35.7"
"202425","Academic year","MAT","E92000001","England","TR01177","John Taylor Mat",5690,7421140,10057362,"West Midlands","Revised","Multi-academy trust","Total","Total",1049,"47.8","z","z","z","z","45.5","4.28","17.9","27.5","47.3"
"202425","Academic year","MAT","E92000001","England","TR01177","John Taylor Mat",5690,7421140,10057362,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",194,"38","z","z","z","z","24.1","3.31","8.3","14.2","33.2"
"202425","Academic year","MAT","E92000001","England","TR01177","John Taylor Mat",5690,7421140,10057362,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",855,"50.1","z","z","z","z","50.4","4.5","20.1","30.5","50.5"
"202425","Academic year","MAT","E92000001","England","TR01192","The Kemnal Academies Trust",3586,7348231,10058343,"South East","Revised","Multi-academy trust","Total","Total",2117,"38.2","z","z","z","z","29.7","3.23","6.6","11.1","20.2"
"202425","Academic year","MAT","E92000001","England","TR01192","The Kemnal Academies Trust",3586,7348231,10058343,"South East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",658,"30","z","z","z","z","17.8","2.51","4","6.4","13.1"
"202425","Academic year","MAT","E92000001","England","TR01192","The Kemnal Academies Trust",3586,7348231,10058343,"South East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",1459,"41.9","z","z","z","z","35.1","3.56","7.8","13.2","23.4"
"202425","Academic year","MAT","E92000001","England","TR01197","Kent Catholic Schools Partnership",3594,8176019,10060024,"South East","Revised","Multi-academy trust","Total","Total",816,"41.4","z","z","z","z","33.5","3.56","8.3","15.8","33.7"
"202425","Academic year","MAT","E92000001","England","TR01197","Kent Catholic Schools Partnership",3594,8176019,10060024,"South East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",201,"31.5","z","z","z","z","15.4","2.59","3","6.5","19.4"
"202425","Academic year","MAT","E92000001","England","TR01197","Kent Catholic Schools Partnership",3594,8176019,10060024,"South East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",615,"44.6","z","z","z","z","39.3","3.88","10.1","18.9","38.4"
"202425","Academic year","MAT","E92000001","England","TR01229","Acorn Education Trust",2070,7654902,10058819,"South West","Revised","Multi-academy trust","Total","Total",479,"40.9","z","z","z","z","27.5","3.52","7.8","12.1","22.1"
"202425","Academic year","MAT","E92000001","England","TR01229","Acorn Education Trust",2070,7654902,10058819,"South West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",112,"32.5","z","z","z","z","16.5","2.83","3.7","7.5","18.4"
"202425","Academic year","MAT","E92000001","England","TR01229","Acorn Education Trust",2070,7654902,10058819,"South West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",367,"43.6","z","z","z","z","31","3.74","9","13.6","23.3"
"202425","Academic year","MAT","E92000001","England","TR01237","Education South West",3643,7451553,10058417,"South West","Revised","Multi-academy trust","Total","Total",804,"45.2","z","z","z","z","43.9","4.08","17.4","28","52.2"
"202425","Academic year","MAT","E92000001","England","TR01237","Education South West",3643,7451553,10058417,"South West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",176,"31.5","z","z","z","z","19.2","2.77","5.5","13","30.7"
"202425","Academic year","MAT","E92000001","England","TR01237","Education South West",3643,7451553,10058417,"South West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",628,"48.9","z","z","z","z","50.6","4.44","20.6","32","58.1"
"202425","Academic year","MAT","E92000001","England","TR01255","Zenith Multi Academy Trust",16575,7559293,10058621,"East of England","Revised","Multi-academy trust","Total","Total",697,"43.2","z","z","z","z","35","3.68","15.4","24.2","39.9"
"202425","Academic year","MAT","E92000001","England","TR01255","Zenith Multi Academy Trust",16575,7559293,10058621,"East of England","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",188,"33","z","z","z","z","14.9","2.72","7.4","11.7","25.5"
"202425","Academic year","MAT","E92000001","England","TR01255","Zenith Multi Academy Trust",16575,7559293,10058621,"East of England","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",509,"46.9","z","z","z","z","42.4","4.04","18.3","28.9","45.2"
"202425","Academic year","MAT","E92000001","England","TR01262","Lead Academy Trust",3670,8296921,10060187,"East Midlands","Revised","Multi-academy trust","Total","Total",574,"36.2","z","z","z","z","26.7","3.19","6.6","11.7","30.5"
"202425","Academic year","MAT","E92000001","England","TR01262","Lead Academy Trust",3670,8296921,10060187,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",240,"28.9","z","z","z","z","14.6","2.49","2.5","4.6","19.2"
"202425","Academic year","MAT","E92000001","England","TR01262","Lead Academy Trust",3670,8296921,10060187,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",334,"41.5","z","z","z","z","35.3","3.7","9.6","16.8","38.6"
"202425","Academic year","MAT","E92000001","England","TR01268","The Laidlaw Schools Trust",3677,5735093,10058196,"North East","Revised","Multi-academy trust","Total","Total",499,"40.1","z","z","z","z","33.3","3.46","12.8","23.4","37.5"
"202425","Academic year","MAT","E92000001","England","TR01268","The Laidlaw Schools Trust",3677,5735093,10058196,"North East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",271,"31.9","z","z","z","z","17.7","2.65","4.8","11.1","25.1"
"202425","Academic year","MAT","E92000001","England","TR01268","The Laidlaw Schools Trust",3677,5735093,10058196,"North East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",228,"49.8","z","z","z","z","51.8","4.43","22.4","38.2","52.2"
"202425","Academic year","MAT","E92000001","England","TR01273","Landau Forte Charitable Trust",3684,2387916,10058153,"East Midlands","Revised","Multi-academy trust","Total","Total",514,"48.3","z","z","z","z","46.1","4.39","22.2","32.3","56.4"
"202425","Academic year","MAT","E92000001","England","TR01273","Landau Forte Charitable Trust",3684,2387916,10058153,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",168,"41.2","z","z","z","z","28.6","3.62","12.5","23.2","39.3"
"202425","Academic year","MAT","E92000001","England","TR01273","Landau Forte Charitable Trust",3684,2387916,10058153,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",346,"51.8","z","z","z","z","54.6","4.76","26.9","36.7","64.7"
"202425","Academic year","MAT","E92000001","England","TR01280","Impact Multi Academy Trust",5633,7697400,10059069,"London","Revised","Multi-academy trust","Total","Total",923,"53.8","z","z","z","z","60.4","5.06","39.5","52.9","73.6"
"202425","Academic year","MAT","E92000001","England","TR01280","Impact Multi Academy Trust",5633,7697400,10059069,"London","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",100,"40.2","z","z","z","z","36","3.65","13.3","30.6","51"
"202425","Academic year","MAT","E92000001","England","TR01280","Impact Multi Academy Trust",5633,7697400,10059069,"London","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",823,"55.4","z","z","z","z","63.3","5.23","42.6","55.6","76.2"
"202425","Academic year","MAT","E92000001","England","TR01285","Athena Learning Trust",16055,8150106,10059947,"South West","Revised","Multi-academy trust","Total","Total",528,"46.4","z","z","z","z","51.9","4.26","23.9","33.9","44.3"
"202425","Academic year","MAT","E92000001","England","TR01285","Athena Learning Trust",16055,8150106,10059947,"South West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",141,"35.6","z","z","z","z","26.2","3.13","8.5","14.9","23.4"
"202425","Academic year","MAT","E92000001","England","TR01285","Athena Learning Trust",16055,8150106,10059947,"South West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",387,"50.4","z","z","z","z","61.2","4.66","29.5","40.8","51.9"
"202425","Academic year","MAT","E92000001","England","TR01302","Leigh Academies Trust",3725,2336587,10052832,"South East","Revised","Multi-academy trust","Total","Total",2357,"47.4","z","z","z","z","45.6","4.35","21.3","33.1","70.3"
"202425","Academic year","MAT","E92000001","England","TR01302","Leigh Academies Trust",3725,2336587,10052832,"South East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",577,"38.4","z","z","z","z","27.1","3.44","10.4","19.7","57.9"
"202425","Academic year","MAT","E92000001","England","TR01302","Leigh Academies Trust",3725,2336587,10052832,"South East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",1780,"50.3","z","z","z","z","51.5","4.64","24.8","37.4","74.3"
"202425","Academic year","MAT","E92000001","England","TR01354","Loxford School Trust Limited",3797,8743560,10060647,"London","Revised","Multi-academy trust","Total","Total",1037,"46.4","z","z","z","z","45.2","4.21","22.6","34.5","66.3"
"202425","Academic year","MAT","E92000001","England","TR01354","Loxford School Trust Limited",3797,8743560,10060647,"London","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",334,"39.3","z","z","z","z","32.6","3.52","15","24.3","59.6"
"202425","Academic year","MAT","E92000001","England","TR01354","Loxford School Trust Limited",3797,8743560,10060647,"London","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",703,"49.8","z","z","z","z","51.2","4.53","26.2","39.4","69.6"
"202425","Academic year","MAT","E92000001","England","TR01378","Maiden Erlegh Trust",15762,7548754,10058569,"South East","Revised","Multi-academy trust","Total","Total",526,"50.7","z","z","z","z","55.9","4.7","29.8","40.9","66.9"
"202425","Academic year","MAT","E92000001","England","TR01378","Maiden Erlegh Trust",15762,7548754,10058569,"South East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",91,"34.2","z","z","z","z","24.2","3.05","12.1","18.7","35.2"
"202425","Academic year","MAT","E92000001","England","TR01378","Maiden Erlegh Trust",15762,7548754,10058569,"South East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",435,"54.1","z","z","z","z","62.5","5.05","33.6","45.5","73.6"
"202425","Academic year","MAT","E92000001","England","TR01381","The Athelstan Trust",5494,7699625,10059106,"South West","Revised","Multi-academy trust","Total","Total",656,"46.7","z","z","z","z","43","4.2","18.5","25.5","39.2"
"202425","Academic year","MAT","E92000001","England","TR01381","The Athelstan Trust",5494,7699625,10059106,"South West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",113,"33.1","z","z","z","z","17.3","2.9","6.9","11.3","27.4"
